image_path,breed,breed_id,split,image_width,image_height,bbox_x,bbox_y,bbox_width,bbox_height,source_dataset
Images/n02086240-Shih-Tzu/n02086240_415.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,188,122,128,169,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4255.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,374,184,53,251,309,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4346.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,185,22,161,232,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4430.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,0,33,286,280,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4449.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,7,23,373,276,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_457.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,92,67,129,114,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4570.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,69,154,169,219,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_46.jpg,Shih Tzu,n02086240-Shih-Tzu,test,294,220,100,7,193,196,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4608.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,1,94,462,275,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4629.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,32,43,396,331,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4669.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,334,277,2,147,176,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4751.jpg,Shih Tzu,n02086240-Shih-Tzu,test,416,500,7,56,375,431,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4776.jpg,Shih Tzu,n02086240-Shih-Tzu,train,494,500,91,98,356,400,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4808.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,75,61,343,312,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4865.jpg,Shih Tzu,n02086240-Shih-Tzu,test,410,308,103,50,285,217,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5042.jpg,Shih Tzu,n02086240-Shih-Tzu,test,375,500,56,43,286,365,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5096.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,345,148,100,260,191,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5140.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,0,45,391,312,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5212.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,201,116,131,137,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5246.jpg,Shih Tzu,n02086240-Shih-Tzu,test,289,243,30,31,240,200,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_533.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,0,42,479,332,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5352.jpg,Shih Tzu,n02086240-Shih-Tzu,test,375,500,0,42,373,456,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5541.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,66,116,285,156,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5627.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,37,66,459,295,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5696.jpg,Shih Tzu,n02086240-Shih-Tzu,train,319,480,0,107,287,371,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5703.jpg,Shih Tzu,n02086240-Shih-Tzu,test,333,441,31,80,198,336,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_574.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,374,157,190,277,146,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5957.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,130,100,362,235,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_599.jpg,Shih Tzu,n02086240-Shih-Tzu,test,291,267,0,1,271,265,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6032.jpg,Shih Tzu,n02086240-Shih-Tzu,train,400,500,133,130,225,310,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6082.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,46,70,353,273,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6106.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,137,94,200,252,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6116.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,104,73,322,285,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6269.jpg,Shih Tzu,n02086240-Shih-Tzu,train,382,500,28,38,337,434,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_646.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,336,95,163,220,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6606.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,61,119,438,255,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6871.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,151,59,348,315,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6882.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,57,1,286,353,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6898.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,109,49,329,322,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_707.jpg,Shih Tzu,n02086240-Shih-Tzu,test,455,500,215,123,223,375,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7093.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,333,72,49,316,283,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7100.jpg,Shih Tzu,n02086240-Shih-Tzu,test,375,500,2,0,325,402,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7123.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,127,46,241,283,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7170.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,334,1,0,338,333,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7205.jpg,Shih Tzu,n02086240-Shih-Tzu,train,334,250,94,127,105,91,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7209.jpg,Shih Tzu,n02086240-Shih-Tzu,train,400,447,19,56,360,345,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7299.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,123,109,277,218,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7349.jpg,Shih Tzu,n02086240-Shih-Tzu,train,375,344,11,14,351,323,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_739.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,77,27,323,268,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_745.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,113,38,343,303,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7454.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,35,30,461,344,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_756.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,27,53,316,321,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_762.jpg,Shih Tzu,n02086240-Shih-Tzu,test,334,500,47,97,225,401,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7728.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,2,2,488,372,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7978.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,332,264,94,169,237,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_8812.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,332,32,30,381,301,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_8825.jpg,Shih Tzu,n02086240-Shih-Tzu,test,467,500,45,18,393,462,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_9429.jpg,Shih Tzu,n02086240-Shih-Tzu,train,375,500,17,0,340,476,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_963.jpg,Shih Tzu,n02086240-Shih-Tzu,train,325,500,20,13,303,485,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_968.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,333,67,0,362,332,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6587.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,333,22,59,305,220,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7079.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,111,79,268,248,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_3582.jpg,Shih Tzu,n02086240-Shih-Tzu,train,404,270,82,61,192,204,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_2254.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,386,0,55,499,255,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6647.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,332,155,74,344,257,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4127.jpg,Shih Tzu,n02086240-Shih-Tzu,train,425,480,43,18,305,376,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_126.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,90,68,292,216,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_3227.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,334,65,1,427,320,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_1205.jpg,Shih Tzu,n02086240-Shih-Tzu,train,338,500,20,91,316,402,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_135.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,0,35,397,308,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_1333.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,88,55,210,319,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5554.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,333,119,8,206,307,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4544.jpg,Shih Tzu,n02086240-Shih-Tzu,test,400,409,62,20,285,370,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6911.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,271,46,223,309,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_12342.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,500,50,20,407,426,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4252.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,101,35,378,268,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_271.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,288,160,177,214,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_12650.jpg,Shih Tzu,n02086240-Shih-Tzu,train,345,500,2,6,341,484,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6463.jpg,Shih Tzu,n02086240-Shih-Tzu,test,332,500,0,172,261,311,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_2417.jpg,Shih Tzu,n02086240-Shih-Tzu,test,375,500,52,0,290,498,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_1665.jpg,Shih Tzu,n02086240-Shih-Tzu,test,333,500,127,212,109,141,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_1770.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,99,1,268,373,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_1215.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,376,4,49,387,326,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_1267.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,159,81,305,215,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_3961.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,126,81,352,251,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6477.jpg,Shih Tzu,n02086240-Shih-Tzu,train,331,500,18,20,300,371,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_12480.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,243,0,45,491,180,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6222.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,0,90,410,181,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_1249.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,333,111,7,348,325,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5889.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,103,40,134,203,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4999.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,353,56,109,246,118,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5520.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,180,54,289,320,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6585.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,73,13,346,331,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6131.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,78,6,413,302,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_11539.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,326,247,86,127,193,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_2003.jpg,Shih Tzu,n02086240-Shih-Tzu,test,336,500,37,71,283,356,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5976.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,94,6,237,324,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_3558.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,41,67,352,226,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_11139.jpg,Shih Tzu,n02086240-Shih-Tzu,test,375,500,36,22,337,476,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_1366.jpg,Shih Tzu,n02086240-Shih-Tzu,test,375,500,72,120,225,290,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_11420.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,100,97,167,166,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_447.jpg,Shih Tzu,n02086240-Shih-Tzu,train,375,500,61,0,266,242,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5546.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,333,302,93,128,169,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_12348.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,47,44,374,265,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4625.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,333,58,0,362,331,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5536.jpg,Shih Tzu,n02086240-Shih-Tzu,test,584,390,76,11,403,355,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6992.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,444,20,12,476,430,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_1295.jpg,Shih Tzu,n02086240-Shih-Tzu,train,375,500,26,53,347,367,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_1725.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,364,255,16,237,240,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_3921.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,0,39,475,335,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5316.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,0,0,369,374,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_254.jpg,Shih Tzu,n02086240-Shih-Tzu,test,333,500,41,77,284,421,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5994.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,1,68,337,306,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_3979.jpg,Shih Tzu,n02086240-Shih-Tzu,train,300,291,86,13,131,200,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_3719.jpg,Shih Tzu,n02086240-Shih-Tzu,train,360,270,90,76,150,173,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6322.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,376,48,63,413,301,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6924.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,399,70,105,365,263,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_11551.jpg,Shih Tzu,n02086240-Shih-Tzu,test,353,500,130,300,104,127,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6833.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,18,29,316,279,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_3983.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,1,6,467,368,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_1011.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,232,51,219,280,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_1082.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,350,178,146,141,201,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_1016.jpg,Shih Tzu,n02086240-Shih-Tzu,train,270,360,0,4,263,347,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_3489.jpg,Shih Tzu,n02086240-Shih-Tzu,test,332,500,6,156,263,311,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_12796.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,76,96,375,278,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_1856.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,50,66,358,287,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_3175.jpg,Shih Tzu,n02086240-Shih-Tzu,train,375,500,121,156,234,284,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_1621.jpg,Shih Tzu,n02086240-Shih-Tzu,train,360,244,24,32,327,182,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6819.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,78,46,353,185,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_1370.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,126,74,302,300,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_2961.jpg,Shih Tzu,n02086240-Shih-Tzu,test,375,500,112,0,261,480,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_1142.jpg,Shih Tzu,n02086240-Shih-Tzu,train,320,240,118,97,184,106,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_11692.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,50,55,409,291,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_3862.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,0,29,443,345,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_10785.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,31,110,166,223,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_4190.jpg,Shih Tzu,n02086240-Shih-Tzu,test,300,225,35,16,212,201,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6323.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,475,32,65,396,406,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_3137.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,84,30,281,222,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6795.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,27,1,397,320,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_2705.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,107,67,322,215,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_61.jpg,Shih Tzu,n02086240-Shih-Tzu,train,375,500,1,20,372,478,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_6849.jpg,Shih Tzu,n02086240-Shih-Tzu,test,360,315,13,0,345,314,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_5443.jpg,Shih Tzu,n02086240-Shih-Tzu,train,375,500,66,118,236,192,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_3493.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,333,70,5,429,300,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7110.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,6,0,493,374,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7142.jpg,Shih Tzu,n02086240-Shih-Tzu,train,333,500,0,78,247,344,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7195.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,90,238,147,131,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7207.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,22,12,458,362,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7221.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,333,170,44,329,210,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7248.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,330,24,34,457,295,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7266.jpg,Shih Tzu,n02086240-Shih-Tzu,test,374,500,1,62,280,383,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7404.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,333,83,0,262,332,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_788.jpg,Shih Tzu,n02086240-Shih-Tzu,train,332,500,33,184,193,186,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_789.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,238,58,176,188,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_7954.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,333,1,0,452,228,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_8017.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,356,123,121,170,182,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_8049.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,237,167,131,189,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_8108.jpg,Shih Tzu,n02086240-Shih-Tzu,test,480,360,83,61,287,275,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_818.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,143,80,356,294,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_8205.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,103,3,217,332,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_8489.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,67,147,218,181,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_9.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,164,62,267,312,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_9098.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,375,145,56,201,306,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_9293.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,375,86,63,412,233,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_936.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,333,20,8,376,324,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_9467.jpg,Shih Tzu,n02086240-Shih-Tzu,train,500,476,45,0,401,458,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_9551.jpg,Shih Tzu,n02086240-Shih-Tzu,test,334,500,0,48,332,390,Stanford Dogs
Images/n02086240-Shih-Tzu/n02086240_9750.jpg,Shih Tzu,n02086240-Shih-Tzu,test,500,333,125,85,192,246,Stanford Dogs
Images/n02088364-beagle/n02088364_10296.jpg,Beagle,n02088364-beagle,test,500,375,240,140,259,228,Stanford Dogs
Images/n02088364-beagle/n02088364_10354.jpg,Beagle,n02088364-beagle,test,500,375,30,54,428,320,Stanford Dogs
Images/n02088364-beagle/n02088364_10362.jpg,Beagle,n02088364-beagle,train,335,199,165,22,166,166,Stanford Dogs
Images/n02088364-beagle/n02088364_10585.jpg,Beagle,n02088364-beagle,test,500,333,15,70,471,201,Stanford Dogs
Images/n02088364-beagle/n02088364_10731.jpg,Beagle,n02088364-beagle,train,500,396,0,109,248,207,Stanford Dogs
Images/n02088364-beagle/n02088364_10798.jpg,Beagle,n02088364-beagle,test,500,375,183,105,221,171,Stanford Dogs
Images/n02088364-beagle/n02088364_10947.jpg,Beagle,n02088364-beagle,test,250,274,35,47,214,226,Stanford Dogs
Images/n02088364-beagle/n02088364_11130.jpg,Beagle,n02088364-beagle,train,500,375,68,113,161,248,Stanford Dogs
Images/n02088364-beagle/n02088364_1128.jpg,Beagle,n02088364-beagle,train,500,335,126,26,360,308,Stanford Dogs
Images/n02088364-beagle/n02088364_11391.jpg,Beagle,n02088364-beagle,test,375,500,35,32,298,451,Stanford Dogs
Images/n02088364-beagle/n02088364_11509.jpg,Beagle,n02088364-beagle,test,500,375,140,25,175,315,Stanford Dogs
Images/n02088364-beagle/n02088364_12124.jpg,Beagle,n02088364-beagle,test,500,375,69,50,275,324,Stanford Dogs
Images/n02088364-beagle/n02088364_12131.jpg,Beagle,n02088364-beagle,test,375,500,2,58,354,374,Stanford Dogs
Images/n02088364-beagle/n02088364_12154.jpg,Beagle,n02088364-beagle,test,350,316,22,27,294,275,Stanford Dogs
Images/n02088364-beagle/n02088364_12178.jpg,Beagle,n02088364-beagle,test,500,375,105,45,369,266,Stanford Dogs
Images/n02088364-beagle/n02088364_12213.jpg,Beagle,n02088364-beagle,train,452,452,25,9,420,431,Stanford Dogs
Images/n02088364-beagle/n02088364_12334.jpg,Beagle,n02088364-beagle,train,250,188,50,14,156,173,Stanford Dogs
Images/n02088364-beagle/n02088364_12397.jpg,Beagle,n02088364-beagle,train,500,470,106,136,289,332,Stanford Dogs
Images/n02088364-beagle/n02088364_12405.jpg,Beagle,n02088364-beagle,test,500,375,65,24,321,340,Stanford Dogs
Images/n02088364-beagle/n02088364_12440.jpg,Beagle,n02088364-beagle,train,500,333,30,2,365,330,Stanford Dogs
Images/n02088364-beagle/n02088364_12710.jpg,Beagle,n02088364-beagle,train,320,240,165,86,106,145,Stanford Dogs
Images/n02088364-beagle/n02088364_12713.jpg,Beagle,n02088364-beagle,test,500,375,57,46,369,318,Stanford Dogs
Images/n02088364-beagle/n02088364_12745.jpg,Beagle,n02088364-beagle,train,500,332,96,148,257,152,Stanford Dogs
