image_id,source_dataset,source_path,perceptual_hash,duplicate_group_id,source_label,pawphile_condition_label,pawphile_finding_label,label_type,label_quality,clinical_validation,split,body_region,dog_id,tier,exclusion_reason
90948e54-d527-431d-927c-f5507f854806,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_243_jpg.rf.358ba12bcc114b0377779f6eb02444f3.jpg,700,0190fc90-7e94-450a-9af8-9c08ea405cc8,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
ebd92371-33db-4bcb-b6ab-586793b838c3,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_243_jpg.rf.47bc61d8a9b44f0354cde9c5797edb39.jpg,700,0190fc90-7e94-450a-9af8-9c08ea405cc8,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
7bce7f90-3233-4a9a-9665-fdf7b093eb7f,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\ringworm-23-_jpg.rf.ddb47944718202f352caba54f1e416c5.jpg,700,0190fc90-7e94-450a-9af8-9c08ea405cc8,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
828d2645-bff9-40ed-aaca-fd4ce268bee3,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\Healthy\dogs_245_jpg.rf.4bd07b64d01c3c0837e95a4256bb8a81.jpg,1123,01c0b0bb-faf0-455b-a945-b6ad5071eea2,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,test,skin,unknown,C,
0d24458a-9537-408d-9acf-3e08e68b41d9,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\bacterial dermatosis\bacterial_159_jpg.rf.51d44dc4f240f9e6a011f744a46e6d5e.jpg,1123,01c0b0bb-faf0-455b-a945-b6ad5071eea2,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
16ea063e-0409-467e-920e-d590cf7567d8,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\Dermatitis\Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000623_png_jpg.rf.88017bcb5c8426dc62796313270c05e1.jpg,1123,01c0b0bb-faf0-455b-a945-b6ad5071eea2,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
778be955-51fd-45a7-bd7a-0fc1da9764fd,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\Healthy\dogs_245_jpg.rf.00ea907249afd9ad448122585791631d.jpg,1123,01c0b0bb-faf0-455b-a945-b6ad5071eea2,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
635c8cb6-9073-4e22-b887-919316444ac7,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\Healthy\Image_11_jpg.rf.a5959368147a5f992e20088c97b2dd8e.jpg,1123,01c0b0bb-faf0-455b-a945-b6ad5071eea2,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
3fc4fabe-c74d-4650-b65f-ec0e2a38ab9a,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_155_jpg.rf.f6f587688a7baa25b471bf83b33f1550.jpg,1123,01c0b0bb-faf0-455b-a945-b6ad5071eea2,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
cda20cbb-8be9-4ee5-a989-a7ee05c66c1e,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_355_jpg.rf.8804491f98510e9741462b3bb82420af.jpg,1123,01c0b0bb-faf0-455b-a945-b6ad5071eea2,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
8b076197-00a3-403e-abf3-d5411288958c,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_355_jpg.rf.ad1e86ffb18ccccaf7b381e1e512d5d4.jpg,1123,01c0b0bb-faf0-455b-a945-b6ad5071eea2,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
6950cce8-8f95-4a28-bc22-f8ae32193739,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_421_jpg.rf.3496f424635de8d3c78b75a517580735.jpg,1123,01c0b0bb-faf0-455b-a945-b6ad5071eea2,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
63bf76af-d725-412f-ba95-cb0e31938902,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_train_16_jpg.rf.7b56a00d22bd967b6f33afa585fdbc25.jpg,1123,01c0b0bb-faf0-455b-a945-b6ad5071eea2,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
2a098fa5-ecf4-4055-8096-a30966496832,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\demodicosis\scabies_124_png_jpg.rf.753e6f508aeca1ecd41fd0a002035dac.jpg,1123,01c0b0bb-faf0-455b-a945-b6ad5071eea2,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
4e0c6565-78b8-4236-bb9e-cf91c78cd961,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\dog210612_48_02_12\pic5.jpg,1123,01c0b0bb-faf0-455b-a945-b6ad5071eea2,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic5.jpg,D,Perceptual Duplicate / Augmentation Leakage
f85fd887-ad11-4e80-b8a7-530958557f92,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_225_jpg.rf.634eeaaea7db5ee5227739f84d4b6cb0.jpg,208,01e4d782-5e66-430d-a702-6d72e558c333,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,
daf9d6b5-781d-4537-a6f0-b98b7eadc7c3,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_191_jpg.rf.2e67224a74132cf6763ca5b6640ee6dc.jpg,208,01e4d782-5e66-430d-a702-6d72e558c333,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
11f73ab3-9fd4-4181-9b1f-e2985a500964,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_191_jpg.rf.50216ad039678d4a399ec94c7d614938.jpg,208,01e4d782-5e66-430d-a702-6d72e558c333,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
4925297e-5166-4e6c-b1c3-78daf5cc1cfc,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_191_jpg.rf.653e200d97d67e268bb774165f32093b.jpg,208,01e4d782-5e66-430d-a702-6d72e558c333,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
9b4cdf53-65ad-4f77-8703-b49c0dcf9f76,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_38_jpg.rf.2b23ed28c771849205cc11e7a4aa4dae.jpg,208,01e4d782-5e66-430d-a702-6d72e558c333,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
866c11d1-938f-40bf-b743-6eedfab74358,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Dermatitis\1000010770_x4_jpg.rf.88b0176c884ec19b6666cab96a68f7ab.jpg,208,01e4d782-5e66-430d-a702-6d72e558c333,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
24e70af6-2169-4e46-9c00-23ec2c607805,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\dog210508_07_02_22\pic0.jpg,208,01e4d782-5e66-430d-a702-6d72e558c333,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic0.jpg,D,Perceptual Duplicate / Augmentation Leakage
9c5d65c7-30f0-4637-8016-ccb5774c03ed,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\hypersensitivity dermatitis\hypersensitivity_376_jpg.rf.bb608d9bf632d0d0150fad93d8717144.jpg,830,0225b68e-cde8-4adb-9a28-5fb6b47d9efe,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,
11e5f365-774c-46ca-b009-84e34d4dc2e1,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\demodicosis\1-17-_png_jpg.rf.fef79850a81084998bbbcedcefa5cb24.jpg,830,0225b68e-cde8-4adb-9a28-5fb6b47d9efe,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
df197510-1dd3-42f6-b2c2-4f2b0b28aace,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_26_jpg.rf.9cb155186886ea9054fccf2c5d6fe954.jpg,830,0225b68e-cde8-4adb-9a28-5fb6b47d9efe,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
820a2103-4600-42c5-ad38-a436a7833e6d,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_146_jpg.rf.7a0bd46b0eddb93f6bae6a45256fc7de.jpg,830,0225b68e-cde8-4adb-9a28-5fb6b47d9efe,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
c691d2a1-00bc-4774-928d-bd2d3f9da096,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_37_jpg.rf.470724e51e065080bac3c6a7ab724708.jpg,830,0225b68e-cde8-4adb-9a28-5fb6b47d9efe,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
b3a295f0-ad38-48a0-ae19-7f385007afc8,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Dermatitis\1000010549_x16_jpg.rf.c54f966f1f37e476e44c2ccbbe53270c.jpg,830,0225b68e-cde8-4adb-9a28-5fb6b47d9efe,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
72f64d2e-8ecb-46ce-85e8-1306c6249233,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Healthy\dogs_255_jpg.rf.9e70dc00328cc863fe2aefb1ef851579.jpg,830,0225b68e-cde8-4adb-9a28-5fb6b47d9efe,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
b88c16e3-d999-4520-ba9f-9dda6897138e,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Healthy\dogs_255_jpg.rf.9ee2664b43a7f2a48b27f251a628974b.jpg,830,0225b68e-cde8-4adb-9a28-5fb6b47d9efe,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
00e71625-089d-465d-a89a-6c10348e776a,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Hypersensitivity\Hypersensitivity_2_jpg.rf.258c60a23197a73051799b46e7e66181.jpg,830,0225b68e-cde8-4adb-9a28-5fb6b47d9efe,Hypersensitivity,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
7f19ab57-2cf5-40d2-9a60-f71375e26fd6,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Hypersensitivity\Hypersensitivity_2_jpg.rf.37a299e06c3117edb57737c766040624.jpg,830,0225b68e-cde8-4adb-9a28-5fb6b47d9efe,Hypersensitivity,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
ee9a2f0e-c162-4502-b64d-fe513a30fed3,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_315_jpg.rf.05dcd66cd079ca20c0a4682a887c7a0f.jpg,1027,02343241-7ebc-4b4c-927a-22f535196786,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,
8f6cb498-ea31-4b12-9f7d-f009ca239a91,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_315_jpg.rf.ebe604ff3010e9bc5f2e52a1df8804e7.jpg,1027,02343241-7ebc-4b4c-927a-22f535196786,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
2066ccf6-ebe6-40d8-85f2-c5427ef501e4,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_48_jpg.rf.45ff068232d432162e02700e826dae7d.jpg,1027,02343241-7ebc-4b4c-927a-22f535196786,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
ae906d7e-e157-4af2-90f5-889255e552cd,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_31_jpg.rf.d33a8769d688fde1dbea203dfd0790f2.jpg,1027,02343241-7ebc-4b4c-927a-22f535196786,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
691c6a0a-a8f7-41e8-9417-a52b844f74ff,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_347_jpg.rf.b059e03013d751d5ecb0f560c6564307.jpg,1027,02343241-7ebc-4b4c-927a-22f535196786,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
2423bfb8-efc8-4c2b-8409-a4650624d703,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_3_jpg.rf.34f6aa7d2bf22c505aac07efd91e57e9.jpg,1027,02343241-7ebc-4b4c-927a-22f535196786,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
1d0b210d-3f75-4d6d-9162-f22b45d95e1e,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_3_jpg.rf.55473821d0f94b3cf0a4fb7337cc02b5.jpg,1027,02343241-7ebc-4b4c-927a-22f535196786,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
959f9769-7b50-47b8-961a-9d9adec85077,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\hypersensitivity dermatitis\hypersensitivity_3_jpg.rf.6261f7fab2f3e89c6295bb8931875e2d.jpg,1027,02343241-7ebc-4b4c-927a-22f535196786,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
dda1a7db-1657-4602-b595-654cddfcfe39,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Healthy\dogs_007_jpg.rf.1991b5e4bc527eadd4d149eb818f1ea5.jpg,1027,02343241-7ebc-4b4c-927a-22f535196786,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
192997a5-1e93-4ad8-ba03-91b2a8018175,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Healthy\dogs_007_jpg.rf.d34956e3dbd3c5335ffdeeef5c41b8ae.jpg,1027,02343241-7ebc-4b4c-927a-22f535196786,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
ba8de39d-2ac2-4747-b6cd-4174e1123e2b,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\Dermatitis\Hot-Spot-on-_Chance_-How-to-treat-a-dog-that-you-can_t-touch_-000619_png_jpg.rf.d53b4fa5bab2311ea83e3cb42d4fe9fa.jpg,882,02765e49-e109-41e7-9104-348297c99eaa,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,
a2ab7f19-c82d-4773-89e8-f08b1260d72d,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\bacterial dermatosis\bacterial_148_jpg.rf.cb001656740e55ff6e32a2a90b4d6d3b.jpg,882,02765e49-e109-41e7-9104-348297c99eaa,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
998748d7-cbf4-4f5b-abfc-6fac1ce1a9a8,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\demodicosis\IMG_5158_jpeg_jpg.rf.be85a24a3d0b63dc676e4573bb901aac.jpg,882,02765e49-e109-41e7-9104-348297c99eaa,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
35c5de4a-cdb1-4d43-82a7-aba5f75fb251,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\ringworm\ringworm-45-_jpg.rf.b8757b84adb8e09cb99dc4757a7ecfca.jpg,882,02765e49-e109-41e7-9104-348297c99eaa,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
8f143709-4706-434f-9358-6d0ecb1401e5,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_261_jpg.rf.99669894fabb01ed9d4a1d0e69590e7c.jpg,882,02765e49-e109-41e7-9104-348297c99eaa,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
e41eae23-6b80-4bc1-96ca-fdd0c173c12d,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_169_jpg.rf.926b93833d73857db93afe48191cd5c7.jpg,882,02765e49-e109-41e7-9104-348297c99eaa,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
c8109218-944a-4b19-884d-df43e2a2fe06,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_169_jpg.rf.f4b13ca72f9828e860c583f747db0c90.jpg,882,02765e49-e109-41e7-9104-348297c99eaa,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
7c8e1b47-d88e-4d29-8a66-bce7f2cf2243,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_76_jpg.rf.a510f617bb440397ea9ca7b47760ef64.jpg,882,02765e49-e109-41e7-9104-348297c99eaa,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,D,Perceptual Duplicate / Augmentation Leakage
